Compound name,Compound,Gene Symbol,ncbitaxid,RelationSign
adenine,CP00000181,SPAG11B,9606,associate
adenine,CP00000181,TRIT1,9606,associate
adenine,CP00000181,PRNP,9606,associate
adenine,CP00000181,PC,9606,associate
adenine,CP00000181,PGK2,9606,associate
adenine,CP00000181,NUDT11,9606,associate
adenine,CP00000181,RYR1,9606,associate
adenine,CP00000181,CRAT,9606,associate
adenine,CP00000181,OGDH,9606,associate
adenine,CP00000181,PYGM,9606,associate
adenine,CP00000181,ABCC4,9606,associate
adenine,CP00000181,NT5E,9606,associate
adenine,CP00000181,PGLS,9606,associate
adenine,CP00000181,ACVR2B,9606,associate
adenine,CP00000181,ASS1,9606,associate
adenine,CP00000181,P2RY2,9606,associate
adenine,CP00000181,ZC2HC1B,9606,associate
adenine,CP00000181,PPBP,9606,associate
adenine,CP00000181,ALKBH2,9606,associate
adenine,CP00000181,AHCYL2,9606,associate
adenine,CP00000181,TADA2A,9606,associate
adenine,CP00000181,NOS1AP,9606,associate
adenine,CP00000181,PTGS2,9606,associate
adenine,CP00000181,P2RY8,9606,associate
adenine,CP00000181,ADORA2A,9606,associate
adenine,CP00000181,PYGB,9606,associate
adenine,CP00000181,ADCY2,9606,associate
adenine,CP00000181,HOXD13,9606,associate
adenine,CP00000181,NMNAT3,9606,associate
adenine,CP00000181,FCF1,9606,associate
adenine,CP00000181,HPS1,9606,associate
adenine,CP00000181,P2RX6,9606,associate
adenine,CP00000181,P2RX3,9606,associate
adenine,CP00000181,ERCC3,9606,associate
adenine,CP00000181,SGTB,9606,associate
adenine,CP00000181,METTL3,9606,associate
adenine,CP00000181,AK3,9606,associate
adenine,CP00000181,LDHA,9606,associate
adenine,CP00000181,DHRS9,9606,associate
adenine,CP00000181,SLC25A41,9606,associate
adenine,CP00000181,POLB,9606,associate
adenine,CP00000181,ADORA2B,9606,associate
adenine,CP00000181,NAPRT,9606,associate
adenine,CP00000181,MROH6,9606,associate
adenine,CP00000181,SLC38A5,9606,associate
adenine,CP00000181,MSH2,9606,associate
adenine,CP00000181,NUDT5,9606,associate
adenine,CP00000181,PFAS,9606,associate
adenine,CP00000181,BPNT1,9606,associate
adenine,CP00000181,KCNJ8,9606,associate
adenine,CP00000181,CACNA1E,9606,associate
adenine,CP00000181,ADHFE1,9606,associate
adenine,CP00000181,WT1,9606,associate
adenine,CP00000181,UCK1,9606,associate
adenine,CP00000181,BAD,9606,associate
adenine,CP00000181,NEIL2,9606,associate
adenine,CP00000181,RAD51,9606,associate
adenine,CP00000181,PABPC1,9606,associate
adenine,CP00000181,ADH1A,9606,associate
adenine,CP00000181,SLC25A23,9606,associate
adenine,CP00000181,CMPK1,9606,associate
adenine,CP00000181,IGF2R,9606,associate
adenine,CP00000181,DIMT1,9606,associate
adenine,CP00000181,ATIC,9606,associate
adenine,CP00000181,TFB2M,9606,associate
adenine,CP00000181,CKM,9606,associate
adenine,CP00000181,SLC35A1,9606,associate
adenine,CP00000181,GCA,9606,associate
adenine,CP00000181,SLC35D3,9606,associate
adenine,CP00000181,N6AMT1,9606,associate
adenine,CP00000181,ENDOV,9606,associate
adenine,CP00000181,SPTA1,9606,associate
adenine,CP00000181,INS-IGF2,9606,associate
adenine,CP00000181,SLC35A2,9606,associate
adenine,CP00000181,ADO,9606,associate
adenine,CP00000181,GLUD2,9606,associate
adenine,CP00000181,HRAS,9606,associate
adenine,CP00000181,MTRF1L,9606,associate
adenine,CP00000181,BCAS2,9606,associate
adenine,CP00000181,ADH1B,9606,associate
adenine,CP00000181,NEIL1,9606,associate
adenine,CP00000181,POR,9606,associate
adenine,CP00000181,MDH2,9606,associate
adenine,CP00000181,GUK1,9606,associate
adenine,CP00000181,ADSL,9606,associate
adenine,CP00000181,DHFR,9606,associate
adenine,CP00000181,ENTPD7,9606,associate
adenine,CP00000181,PTGR2,9606,associate
adenine,CP00000181,PGD,9606,associate
adenine,CP00000181,GDA,9606,associate
adenine,CP00000181,MDM4,9606,associate
adenine,CP00000181,MTHFD1L,9606,associate
adenine,CP00000181,INO80C,9606,associate
adenine,CP00000181,PLEKHM3,9606,associate
adenine,CP00000181,NUDT2,9606,associate
adenine,CP00000181,CASZ1,9606,associate
adenine,CP00000181,WWOX,9606,associate
adenine,CP00000181,TRIM71,9606,associate
adenine,CP00000181,TFB1M,9606,associate
adenine,CP00000181,RBKS,9606,associate
adenine,CP00000181,NAMPT,9606,associate
adenine,CP00000181,YARS2,9606,associate
adenine,CP00000181,PDHB,9606,associate
adenine,CP00000181,PTH,9606,associate
adenine,CP00000181,ERAL1,9606,associate
adenine,CP00000181,PRTFDC1,9606,associate
adenine,CP00000181,XPA,9606,associate
adenine,CP00000181,DNMT3B,9606,associate
adenine,CP00000181,POLN,9606,associate
adenine,CP00000181,UHMK1,9606,associate
adenine,CP00000181,CKB,9606,associate
adenine,CP00000181,NUDT3,9606,associate
adenine,CP00000181,ALDH7A1,9606,associate
adenine,CP00000181,CS,9606,associate
adenine,CP00000181,OGN,9606,associate
adenine,CP00000181,FTL,9606,associate
adenine,CP00000181,P2RX1,9606,associate
adenine,CP00000181,PARN,9606,associate
adenine,CP00000181,ACMSD,9606,associate
adenine,CP00000181,HAO1,9606,associate
adenine,CP00000181,DNAJC3,9606,associate
adenine,CP00000181,SLC17A9,9606,associate
adenine,CP00000181,SRPK1,9606,associate
adenine,CP00000181,SIRT1,9606,associate
adenine,CP00000181,SORD,9606,associate
adenine,CP00000181,STK24,9606,associate
adenine,CP00000181,PYGL,9606,associate
adenine,CP00000181,LDHAL6A,9606,associate
adenine,CP00000181,G6PD,9606,associate
adenine,CP00000181,BST1,9606,associate
adenine,CP00000181,GMPR,9606,associate
adenine,CP00000181,TRIM61,9606,associate
adenine,CP00000181,GUCY2C,9606,associate
adenine,CP00000181,PF4,9606,associate
adenine,CP00000181,ACACA,9606,associate
adenine,CP00000181,P2RY1,9606,associate
adenine,CP00000181,MSH6,9606,associate
adenine,CP00000181,BRAP,9606,associate
adenine,CP00000181,IDH3B,9606,associate
adenine,CP00000181,AHCYL1,9606,associate
adenine,CP00000181,TFAP2A,9606,associate
adenine,CP00000181,POU2F1,9606,associate
adenine,CP00000181,PTGS1,9606,associate
adenine,CP00000181,SLC35B4,9606,associate
adenine,CP00000181,MBD4,9606,associate
adenine,CP00000181,PPAT,9606,associate
adenine,CP00000181,DAP,9606,associate
adenine,CP00000181,BRCA2,9606,associate
adenine,CP00000181,RNASE1,9606,associate
adenine,CP00000181,KIR2DL4,9606,associate
adenine,CP00000181,AGO3,9606,associate
adenine,CP00000181,MAT1A,9606,associate
adenine,CP00000181,P2RY14,9606,associate
adenine,CP00000181,NOL9,9606,associate
adenine,CP00000181,ETFA,9606,associate
adenine,CP00000181,AKR1E2,9606,associate
adenine,CP00000181,DPP10,9606,associate
adenine,CP00000181,XPNPEP1,9606,associate
adenine,CP00000181,FEN1,9606,associate
adenine,CP00000181,RPIA,9606,associate
adenine,CP00000181,ARID1A,9606,associate
adenine,CP00000181,DNTT,9606,associate
adenine,CP00000181,NFU1,9606,associate
adenine,CP00000181,TDG,9606,associate
adenine,CP00000181,FBP1,9606,associate
adenine,CP00000181,ADH4,9606,associate
adenine,CP00000181,MRPL47,9606,associate
adenine,CP00000181,TRIM24,9606,associate
adenine,CP00000181,KCNJ11,9606,associate
adenine,CP00000181,TGFBR2,9606,associate
adenine,CP00000181,CFD,9606,associate
adenine,CP00000181,P2RX7,9606,associate
adenine,CP00000181,ACAA1,9606,associate
adenine,CP00000181,HNRNPD,9606,associate
adenine,CP00000181,FCGRT,9606,associate
adenine,CP00000181,MPG,9606,associate
adenine,CP00000181,DCX,9606,associate
adenine,CP00000181,MUTYH,9606,associate
adenine,CP00000181,PRPS1,9606,associate
adenine,CP00000181,GAPDHS,9606,associate
adenine,CP00000181,GAMT,9606,associate
adenine,CP00000181,GMPS,9606,associate
adenine,CP00000181,THRB,9606,associate
adenine,CP00000181,P2RX2,9606,associate
adenine,CP00000181,CYP4A11,9606,associate
adenine,CP00000181,MAP1LC3A,9606,associate
adenine,CP00000181,TFAM,9606,associate
adenine,CP00000181,SOD2,9606,associate
adenine,CP00000181,MBD2,9606,associate
adenine,CP00000181,NPPA,9606,associate
adenine,CP00000181,CKMT1B,9606,associate
adenine,CP00000181,HPRT1,9606,associate
adenine,CP00000181,SHMT1,9606,associate
adenine,CP00000181,TSTD1,9606,associate
adenine,CP00000181,BLOC1S5,9606,associate
adenine,CP00000181,MDH1,9606,associate
adenine,CP00000181,P2RY6,9606,associate
adenine,CP00000181,LIG4,9606,associate
adenine,CP00000181,UCP1,9606,associate
adenine,CP00000181,RFFL,9606,associate
adenine,CP00000181,GLS2,9606,associate
adenine,CP00000181,GLUD1,9606,associate
adenine,CP00000181,ZNF185,9606,associate
adenine,CP00000181,TSPO,9606,associate
adenine,CP00000181,ENTPD3,9606,associate
adenine,CP00000181,APEX2,9606,associate
adenine,CP00000181,ACACB,9606,associate
adenine,CP00000181,UROD,9606,associate
adenine,CP00000181,AMPD1,9606,associate
adenine,CP00000181,SRM,9606,associate
adenine,CP00000181,ABCC8,9606,associate
adenine,CP00000181,CTPS1,9606,associate
adenine,CP00000181,RANBP2,9606,associate
adenine,CP00000181,AHCY,9606,associate
adenine,CP00000181,PRPS2,9606,associate
adenine,CP00000181,C12orf29,9606,associate
adenine,CP00000181,TBL3,9606,associate
adenine,CP00000181,DYRK3,9606,associate
adenine,CP00000181,RNASEH2A,9606,associate
adenine,CP00000181,GCG,9606,associate
adenine,CP00000181,F13A1,9606,associate
adenine,CP00000181,HEXB,9606,associate
adenine,CP00000181,RYR3,9606,associate
adenine,CP00000181,HCRT,9606,associate
adenine,CP00000181,PPIF,9606,associate
adenine,CP00000181,REV1,9606,associate
adenine,CP00000181,DDX21,9606,associate
adenine,CP00000181,TBC1D8,9606,associate
adenine,CP00000181,CYC1,9606,associate
adenine,CP00000181,PFKM,9606,associate
adenine,CP00000181,PKLR,9606,associate
adenine,CP00000181,AMPD2,9606,associate
adenine,CP00000181,GPT,9606,associate
adenine,CP00000181,XG,9606,associate
adenine,CP00000181,FHIT,9606,associate
adenine,CP00000181,LMO2,9606,associate
adenine,CP00000181,ZNF516,9606,associate
adenine,CP00000181,RNMT,9606,associate
adenine,CP00000181,CKMT2,9606,associate
adenine,CP00000181,ADORA1,9606,associate
adenine,CP00000181,CHFR,9606,associate
adenine,CP00000181,GMPR2,9606,associate
adenine,CP00000181,MTHFD1,9606,associate
adenine,CP00000181,TAF1,9606,associate
adenine,CP00000181,TRHDE,9606,associate
adenine,CP00000181,TRPT1,9606,associate
adenine,CP00000181,TTI1,9606,associate
adenine,CP00000181,ERCC1,9606,associate
adenine,CP00000181,AK5,9606,associate
adenine,CP00000181,TBL1X,9606,associate
adenine,CP00000181,ADA,9606,associate
adenine,CP00000181,DNMT1,9606,associate
adenine,CP00000181,AP3B1,9606,associate
adenine,CP00000181,P2RY12,9606,associate
adenine,CP00000181,P2RX5,9606,associate
adenine,CP00000181,NCF1,9606,associate
adenine,CP00000181,AMPD3,9606,associate
adenine,CP00000181,AK1,9606,associate
adenine,CP00000181,HBG2,9606,associate
adenine,CP00000181,CSN2,9606,associate
adenine,CP00000181,CCNO,9606,associate
adenine,CP00000181,POLH,9606,associate
adenine,CP00000181,QTRT1,9606,associate
adenine,CP00000181,ADSS,9606,associate
adenine,CP00000181,CYBB,9606,associate
adenine,CP00000181,AGO2,9606,associate
adenine,CP00000181,ETV5,9606,associate
adenine,CP00000181,AIFM1,9606,associate
adenine,CP00000181,SRL,9606,associate
adenine,CP00000181,NNT,9606,associate
adenine,CP00000181,NQO1,9606,associate
adenine,CP00000181,P2RY13,9606,associate
adenine,CP00000181,RFC1,9606,associate
adenine,CP00000181,AK2,9606,associate
adenine,CP00000181,BLOC1S3,9606,associate
adenine,CP00000181,MLH1,9606,associate
adenine,CP00000181,LDHD,9606,associate
adenine,CP00000181,HPS6,9606,associate
adenine,CP00000181,PGK1,9606,associate
adenine,CP00000181,CHST3,9606,associate
adenine,CP00000181,CRY2,9606,associate
adenine,CP00000181,P2RY4,9606,associate
adenine,CP00000181,PPP2R1A,9606,associate
adenine,CP00000181,ADK,9606,associate
adenine,CP00000181,NBAS,9606,associate
adenine,CP00000181,HMBS,9606,associate
adenine,CP00000181,SREBF1,9606,associate
adenine,CP00000181,TYMS,9606,associate
adenine,CP00000181,PRKAR2A,9606,associate
adenine,CP00000181,L2HGDH,9606,associate
adenine,CP00000181,DPPA3,9606,associate
adenine,CP00000181,MRM2,9606,associate
adenine,CP00000181,VDAC2,9606,associate
adenine,CP00000181,H6PD,9606,associate
adenine,CP00000181,PNPT1,9606,associate
adenine,CP00000181,NMNAT1,9606,associate
adenine,CP00000181,SIRT5,9606,associate
adenine,CP00000181,TOP1,9606,associate
adenine,CP00000181,APAF1,9606,associate
adenine,CP00000181,SPTAN1,9606,associate
adenine,CP00000181,AASDH,9606,associate
adenine,CP00000181,PTGDR,9606,associate
adenine,CP00000181,CFTR,9606,associate
adenine,CP00000181,EIF2AK2,9606,associate
adenine,CP00000181,EIF1B,9606,associate
adenine,CP00000181,TCF7,9606,associate
adenine,CP00000181,SLC25A31,9606,associate
adenine,CP00000181,SLC29A4,9606,associate
adenine,CP00000181,SIRT2,9606,associate
adenine,CP00000181,P2RY11,9606,associate
adenine,CP00000181,LAMP2,9606,associate
adenine,CP00000181,NADK,9606,associate
adenine,CP00000181,ACP1,9606,associate
adenine,CP00000181,ENTPD1,9606,associate
adenine,CP00000181,GLUL,9606,associate
adenine,CP00000181,PDE2A,9606,associate
adenine,CP00000181,NMNAT2,9606,associate
adenine,CP00000181,POLI,9606,associate
adenine,CP00000181,NTHL1,9606,associate
adenine,CP00000181,ANOS1,9606,associate
adenine,CP00000181,AK7,9606,associate
adenine,CP00000181,IMPDH2,9606,associate
adenine,CP00000181,SLC25A42,9606,associate
adenine,CP00000181,RRS1,9606,associate
adenine,CP00000181,YRDC,9606,associate
adenine,CP00000181,CTBP2,9606,associate
adenine,CP00000181,LPAR4,9606,associate
adenine,CP00000181,ASB6,9606,associate
adenine,CP00000181,PRPS1L1,9606,associate
adenine,CP00000181,HEXA,9606,associate
adenine,CP00000181,AOC2,9606,associate
adenine,CP00000181,ADSSL1,9606,associate
adenine,CP00000181,PAPD7,9606,associate
adenine,CP00000181,ATP5PO,9606,associate
adenine,CP00000181,FDXR,9606,associate
adenine,CP00000181,SPP1,9606,associate
adenine,CP00000181,ENTPD2,9606,associate
adenine,CP00000181,SERBP1,9606,associate
adenine,CP00000181,DECR1,9606,associate
adenine,CP00000181,MAT2A,9606,associate
adenine,CP00000181,RYR2,9606,associate
adenine,CP00000181,RRM1,9606,associate
adenine,CP00000181,NRAS,9606,associate
adenine,CP00000181,RAD50,9606,associate
adenine,CP00000181,PAICS,9606,associate
adenine,CP00000181,PRKAA2,9606,associate
adenine,CP00000181,DICER1,9606,associate
adenine,CP00000181,EXO1,9606,associate
adenine,CP00000181,PDS5B,9606,associate
adenine,CP00000181,SPO11,9606,associate
adenine,CP00000181,AK8,9606,associate
adenine,CP00000181,ZNF217,9606,associate
adenine,CP00000181,FPGS,9606,associate
adenine,CP00000181,SNAP91,9606,associate
adenine,CP00000181,ATXN7,9606,associate
adenine,CP00000181,PRMT1,9606,associate
adenine,CP00000181,ACSS3,9606,associate
adenine,CP00000181,SUCLG1,9606,associate
adenine,CP00000181,EPHB4,9606,associate
adenine,CP00000181,UNG,9606,associate
adenine,CP00000181,BLM,9606,associate
adenine,CP00000181,GAPDH,9606,associate
adenine,CP00000181,ART1,9606,associate
adenine,CP00000181,MTO1,9606,associate
adenine,CP00000181,IDH3A,9606,associate
adenine,CP00000181,P2RX4,9606,associate
adenine,CP00000181,BLVRB,9606,associate
adenine,CP00000181,HEMK1,9606,associate
adenine,CP00000181,TUBA3D,9606,associate
adenine,CP00000181,TBL1XR1,9606,associate
adenine,CP00000181,SRPK3,9606,associate
adenine,CP00000181,GALNS,9606,associate
adenine,CP00000181,ERCC4,9606,associate
adenine,CP00000181,RBM28,9606,associate
adenine,CP00000181,PKM,9606,associate
adenine,CP00000181,SHMT2,9606,associate
adenine,CP00000181,CYBA,9606,associate
adenine,CP00000181,PNMT,9606,associate
adenine,CP00000181,SPOCK1,9606,associate
adenine,CP00000181,PTTG1,9606,associate
adenine,CP00000181,ADH6,9606,associate
adenine,CP00000181,MTOR,9606,associate
adenine,CP00000181,CSTB,9606,associate
adenine,CP00000181,NADSYN1,9606,associate
adenine,CP00000181,TRPM2,9606,associate
adenine,CP00000181,TBL1Y,9606,associate
adenine,CP00000181,LDHB,9606,associate
adenine,CP00000181,BEAN1,9606,associate
adenine,CP00000181,GSR,9606,associate
adenine,CP00000181,HPGD,9606,associate
adenine,CP00000181,HPX,9606,associate
adenine,CP00000181,PPA1,9606,associate
adenine,CP00000181,LDHAL6B,9606,associate
adenine,CP00000181,CRP,9606,associate
adenine,CP00000181,SDHB,9606,associate
adenine,CP00000181,AK6,9606,associate
adenine,CP00000181,CRY1,9606,associate
adenine,CP00000181,UCK2,9606,associate
adenine,CP00000181,ADH7,9606,associate
adenine,CP00000181,AKIRIN1,9606,associate
adenine,CP00000181,KRAS,9606,associate
adenine,CP00000181,MSH3,9606,associate
adenine,CP00000181,REV3L,9606,associate
adenine,CP00000181,QPRT,9606,associate
adenine,CP00000181,SIL1,9606,associate
adenine,CP00000181,ELAVL1,9606,associate
adenine,CP00000181,SLC25A4,9606,associate
adenine,CP00000181,NR1H2,9606,associate
adenine,CP00000181,RNASET2,9606,associate
adenine,CP00000181,NOX4,9606,associate
adenine,CP00000181,EEF1A1,9606,associate
adenine,CP00000181,CPD,9606,associate
adenine,CP00000181,NUDT1,9606,associate
adenine,CP00000181,NDUFA1,9606,associate
adenine,CP00000181,VDAC1,9606,associate
adenine,CP00000181,APC,9606,associate
adenine,CP00000181,LDHC,9606,associate
adenine,CP00000181,P2RY10,9606,associate
adenine,CP00000181,IFNA2,9606,associate
adenine,CP00000181,GK,9606,associate
adenine,CP00000181,ATPAF2,9606,associate
adenine,CP00000181,CYB5A,9606,associate
adenine,CP00000181,EMP2,9606,associate
adenine,CP00000181,TBL2,9606,associate
adenine,CP00000181,CANT1,9606,associate
adenine,CP00000181,PGM2L1,9606,associate
adenine,CP00000181,SLC25A5,9606,associate
adenine,CP00000181,PARP1,9606,associate
adenine,CP00000181,OGG1,9606,associate
adenine,CP00000181,TYMP,9606,associate
adenine,CP00000181,PURB,9606,associate
adenine,CP00000181,BBOF1,9606,associate
adenine,CP00000181,ME2,9606,associate
adenine,CP00000181,HACD3,9606,associate
adenine,CP00000181,CD38,9606,associate
adenine,CP00000181,CPA1,9606,associate
adenine,CP00000181,GLYAT,9606,associate
adenine,CP00000181,PDE4A,9606,associate
adenine,CP00000181,BRCA1,9606,associate
adenine,CP00000181,RIDA,9606,associate
adenine,CP00000181,Acmsd,885580,inhibit
adenine,CP00000181,Aqp9,885580,associate
adenine,CP00000181,blm,48698,inhibit
adenine,CP00000181,btg1,48698,inhibit
adenine,CP00000181,BTG2,9925,inhibit
adenine,CP00000181,BTG3,9925,inhibit
adenine,CP00000181,c7orf26,8364,inhibit
adenine,CP00000181,CCDC51,9606,inhibit
adenine,CP00000181,ctgf,48698,activate
adenine,CP00000181,ctgf,48698,associate
adenine,CP00000181,CCNE2,9606,inhibit
adenine,CP00000181,CDC25A,9606,inhibit
adenine,CP00000181,CDC6,9606,inhibit
adenine,CP00000181,CDKN1A,9606,inhibit
adenine,CP00000181,chaf1a,48698,inhibit
adenine,CP00000181,chaf1b,48698,inhibit
adenine,CP00000181,CLN8,9606,inhibit
adenine,CP00000181,COA7,60711,inhibit
adenine,CP00000181,COL1A1,60711,activate
adenine,CP00000181,COL1A1,60711,associate
adenine,CP00000181,COL3A1,8496,activate
adenine,CP00000181,COL3A1,8496,associate
adenine,CP00000181,cpt2,48698,inhibit
adenine,CP00000181,CXCL8,9606,associate
adenine,CP00000181,DDIT4,9606,inhibit
adenine,CP00000181,DUSP14,9555,inhibit
adenine,CP00000181,E2f1,7227,inhibit
adenine,CP00000181,ENC1,9233,inhibit
adenine,CP00000181,fdxr,48698,inhibit
adenine,CP00000181,fgf23,48698,activate
adenine,CP00000181,LOC103136689,48698,inhibit
adenine,CP00000181,FZD1,188379,inhibit
adenine,CP00000181,GCH1,9606,inhibit
adenine,CP00000181,GDF15,60711,inhibit
adenine,CP00000181,grpel1,48698,inhibit
adenine,CP00000181,LOC103144227,48698,inhibit
adenine,CP00000181,IFNG,9233,associate
adenine,CP00000181,LOC103151753,48698,associate
adenine,CP00000181,isg20l2,48698,inhibit
adenine,CP00000181,khsrp,48698,associate
adenine,CP00000181,KIF20A,9233,inhibit
adenine,CP00000181,LHX2,9925,inhibit
adenine,CP00000181,LRRC47,9555,inhibit
adenine,CP00000181,mcm10,48698,inhibit
adenine,CP00000181,MPZL1,9606,inhibit
adenine,CP00000181,mrm2,48698,inhibit
adenine,CP00000181,msh6,48698,inhibit
adenine,CP00000181,NOS2,9365,associate
adenine,CP00000181,nox1,48698,activate
adenine,CP00000181,nox1,48698,associate
adenine,CP00000181,nox2,7719,activate
adenine,CP00000181,nox2,7719,associate
adenine,CP00000181,ORAI3,9606,inhibit
adenine,CP00000181,palb2,48698,inhibit
adenine,CP00000181,PELO,9233,inhibit
adenine,CP00000181,phlda3,48698,inhibit
adenine,CP00000181,pidd1,48698,inhibit
adenine,CP00000181,PLEKHF1,9233,inhibit
adenine,CP00000181,PLXNB2,100784,inhibit
adenine,CP00000181,PPM1D,60711,inhibit
adenine,CP00000181,PRKAB1,9606,inhibit
adenine,CP00000181,PSMC3IP,9555,inhibit
adenine,CP00000181,PTH,9233,associate
adenine,CP00000181,PTH,9233,activate
adenine,CP00000181,PTP4A1,9606,inhibit
adenine,CP00000181,PUS3,9606,inhibit
adenine,CP00000181,Rad51c,10029,inhibit
adenine,CP00000181,Rap2b,885580,inhibit
adenine,CP00000181,rbm34,48698,inhibit
adenine,CP00000181,rfc1,48698,inhibit
adenine,CP00000181,RGS16,9555,inhibit
adenine,CP00000181,rnf113a,48698,inhibit
adenine,CP00000181,RNF19B,100784,inhibit
adenine,CP00000181,SAC3D1,74533,inhibit
adenine,CP00000181,SDC1,60711,inhibit
adenine,CP00000181,sdhaf1,48698,inhibit
adenine,CP00000181,SERPINE1,9606,activate
adenine,CP00000181,SERPINE1,9606,associate
adenine,CP00000181,sesn1,48698,inhibit
adenine,CP00000181,SGK1,85066,inhibit
adenine,CP00000181,LOC103132132,48698,inhibit
adenine,CP00000181,SLC1A5,9913,inhibit
adenine,CP00000181,Slc29a2,885580,associate
adenine,CP00000181,TFF1,9555,associate
adenine,CP00000181,TFF2,9365,associate
adenine,CP00000181,TFF3,60711,associate
adenine,CP00000181,TGFB1,9555,activate
adenine,CP00000181,TGFB1,9555,associate
adenine,CP00000181,TIGAR,9555,inhibit
adenine,CP00000181,tipin,48698,inhibit
adenine,CP00000181,Tmem185b,885580,inhibit
adenine,CP00000181,Tnf,885580,associate
adenine,CP00000181,TNFRSF10B,9555,inhibit
adenine,CP00000181,TNFSF9,60711,inhibit
adenine,CP00000181,Top3a,885580,inhibit
adenine,CP00000181,TOR1A,60711,inhibit
adenine,CP00000181,Triap1,10029,inhibit
adenine,CP00000181,TRIM22,60711,inhibit
adenine,CP00000181,TRIM26,9606,inhibit
adenine,CP00000181,TRIM32,9606,inhibit
adenine,CP00000181,TRIM38,9606,inhibit
adenine,CP00000181,utp3,48698,inhibit
adenine,CP00000181,Xpc,885580,inhibit
adenine,CP00000181,ZBED1,9606,inhibit
adenine,CP00000181,zbtb24,48698,inhibit
adenine,CP00000181,ZFP36L1,9606,inhibit
adenine,CP00000181,Znf200,885580,inhibit
adenine,CP00000181,ZNF202,9606,inhibit
adenine,CP00000181,ZNF232,60711,inhibit
adenine,CP00000181,ZNF337,9606,inhibit
